order_id,user_id,product_id,quantity,order_date,total_price
8ed3fa8c822c42c3b16d7c5bf36fabba,881bd631e5074fb691589640b95c253c,af2739b8e5fd4bcc96fc7971bbf77a14,2,2024-03-08 22:21:24,1184.76
b19de83412db4389adc0db8b72c82e2e,8bf497197a4f4e6788f362215b43b3f2,0131962d455443d4a68db9f1210b6cc3,4,2023-12-23 22:21:24,1311.55
87b7d7ff4ce24d02a5063427e8717ed5,1a3435a8c37f423cb8ce30b759f8c6a8,6bff76f77f1c4f8bbdf22aa6ad817ea9,1,2024-06-27 22:21:24,453.45
edf0fcf554374673ae1a954ea25b44b2,7dca9b12c8174f6cb479b8a1c821353e,9384f289066a4b81a7103c6a85a20ffa,2,2024-04-21 22:21:24,716.11
9317b43de1b24ea3b09ec3dc6eebdef8,daf8786448e24a9d8fd250daff076353,a5182de61ebf47a9bd41491f834f17fb,3,2024-07-23 22:21:24,1936.71
efebcd2cd0be46e898e30b4baa2dfb5a,0d956eaa413741d394cd9ae475f30e95,101ea59d43364836b4fa658118474c85,1,2023-12-30 22:21:24,1910.71
201296a00ab64e409704590760c1c0ae,c7e2fd6c7f9b44e6b5c3e156a34541af,968821dca8af4a9586dc5f5caf7eb26e,3,2024-01-24 22:21:24,1034.2
0b33966d6a094ec48b94336c434fd6d2,aef7f3194e2845f6a6077da709a20709,8ccd6cbe27ab42478c8df4087216fcb5,3,2024-02-03 22:21:24,1928.46
abef2b56588b479a974004f70f021e1b,8396594453e940e898f8f938ae76a205,539e8076619b4f57b60787ab58298761,2,2024-08-10 22:21:24,1462.5
c00fef78496f48749bfdff7c86e4b84c,7dce916a47f54dbe8ce8e86953fd1563,c5e04d9e8e48475f9c13c69ca6ba6b13,3,2023-12-18 22:21:24,544.88
fd1447c322dc4c2fa92e11f111c08efa,ab394c9c93444480b520a3c23475144c,4e74edd2113f4b08a0b1c9611eceea48,2,2023-10-31 22:21:24,1114.15
2ef5e606809a4a0d91b5f6e01d692892,0d956eaa413741d394cd9ae475f30e95,db7c959661ea4383a3bef32728be4225,3,2024-05-18 22:21:24,796.25
150df79b5dc84bfab4f2a638ae9a32ff,0e190705dde445fe8f5f5afd5cc68fbb,551aeb7e307147fcacfef1fbd63479f3,1,2023-11-11 22:21:24,1116.79
e87c0934fb1946b1a5644d8836092fc5,d4a1be54d3964c37b480571d816ff300,3cd384a9dac34ab287884f81edca2497,5,2024-09-20 22:21:24,1962.31
1a9a615a868c497c92cc1c659e2449f4,558dab7e2abf4e7da712e2a4672fd96d,d3998a0800a74a30b2c413bce33c93fd,2,2024-04-05 22:21:24,1343.98
f9205864a5b04b71b691e718224f20d2,0d23d623605545588a6c83c25e990a18,8ce04706dc88494fad0bfb4e6585c74e,4,2024-02-27 22:21:24,221.75
125c72b208aa4365b94895aeb13d7b75,bc339aac4d544c7e9f383fb27b79ed74,25759ce1ea7b49c3a4c0cd201323a126,5,2024-02-17 22:21:24,1392.75
b5a3fec7d7fd46b9967629ef17326f4c,13092cc13abe45bd86e9f4ccc22ea461,b180314d7a6b41b2bb5a4ca07d74dd65,5,2024-07-16 22:21:24,16.84
6602c329484f4c29b3b2151ba412ffc0,6d4350ec1a43445aa9cef3160b3f403f,874ba97a0d2f46edac8d0f84f6b82b90,5,2023-10-13 22:21:24,423.66
b400f7196e8a46b0ba1f12c7ef668d3e,8bf497197a4f4e6788f362215b43b3f2,816ff2bdb8254ec08676d4e0fac61f90,3,2024-03-13 22:21:24,1378.3
028d5eee5b6f4e8c818d4c70c0c0a36d,8bf497197a4f4e6788f362215b43b3f2,d47f5b7b9f5a4d8b9bccd53b99fe7fa8,5,2024-02-28 22:21:24,103.5
e4dbdab337ae476eaaec641a815a5ba1,1a298d3ba2e84029a69cbba782f58324,87f8c48c5dad4c729fae715fb926afcf,1,2024-09-27 22:21:24,1517.77
dc6c60f56eac44f28b8c81011fec3994,b1c7c8f5291b4c849d0383b9645087f7,23de41ed7e0249a8bad59df1d0537706,4,2024-01-18 22:21:24,1002.09
703f9aa68c6e420abd0a116f2d52b4e4,70d4c013785342048a6cd5077a6f60fe,b180314d7a6b41b2bb5a4ca07d74dd65,5,2024-04-01 22:21:24,322.89
871eb7148e764efaa03234c9f0f9d1b4,056a263723bd4de7a475baf25b6dc953,a20273cd79194c10a736ed78682e9dc8,1,2024-02-10 22:21:24,646.76
226425aa0af34cc0935e42857c1ec9dd,39ac43dd80e74be58348373dbc9a36a5,7b1fe1751e2f45508beefea3de12ecc4,3,2024-07-13 22:21:24,948.58
8cec59ce6b7e49d19c06923a60e40cdf,8bf497197a4f4e6788f362215b43b3f2,3e41a46f92f140429a67415be764dda8,1,2024-01-22 22:21:24,1080.35
e466fc1fe2c645f39c1f093348c9f817,72eb18b3b9d046af9618fe7dcdbbdab4,4e74edd2113f4b08a0b1c9611eceea48,5,2023-11-13 22:21:24,1969.39
7d7337eee5f940309c9171858e22993c,ffeb268719e04c8a8fd4fa34a9aceb3d,87f8c48c5dad4c729fae715fb926afcf,4,2024-06-13 22:21:24,921.46
447f6398d8d942a3868e355dd0fd287d,25d4dda0242c47ec83a0bffce340fb60,0a5618772ef54f7da6778f814b75bad2,3,2024-08-13 22:21:24,26.23
ccf3cdb0c8cf41e5977261e9b1e34272,f3ab77f523364b8188f2b0e7313ff745,0bfd263b7839434c918fc5aedfd23a8b,1,2024-07-18 22:21:24,1539.05
5595fc2faabe4f9582059622a57fa51d,edc46fa64b4c42da986ad71681165d68,323177b0d72b46f5bd76b45ff50924ad,5,2023-12-17 22:21:24,146.23
ae364d266314406b9268b7456ca758bd,9396d3e55c06481380cb02fe162bde6f,6bff76f77f1c4f8bbdf22aa6ad817ea9,1,2023-10-07 22:21:24,731.66
c12bed071cab46b1bb88423c6ac96524,3c0e85f6aa3b418984db9337cbfd35e2,34fc6c1a7c044ac2918e809ee2b00e88,3,2024-01-02 22:21:24,1643.17
3f532333c6bf43158fd81b41db9dd0e0,df4071ab526a4ead8d3ddfd368ba578b,0bfd263b7839434c918fc5aedfd23a8b,4,2023-11-09 22:21:24,1407.54
384a1cb93e304adea39051a03c9593e6,220c8e9c04454f1cb2fb71219e6bce0d,a20273cd79194c10a736ed78682e9dc8,1,2024-01-25 22:21:24,846.49
d450706fa0a74167bfc8e59599de7fb1,f3ab77f523364b8188f2b0e7313ff745,7a34301769594c4c9354c8487ed2908a,4,2023-12-29 22:21:24,1430.2
3244eaabe4ad40bcb435eb619fa55fa2,a623bf1ce4094005b037900afc7aa5ff,7c1abcad5ec9455997bdc89e74706431,2,2024-05-29 22:21:24,871.91
